Date,FDV,Volume,TVL,Revenue,Protocol,Type
2021-05-19,5304887478.96,758464717.45,1727308271.09,268736.56,Synthetix,Derivatives
2021-05-20,3382621206.94,616760001.54,1900175262.42,284428.79,Synthetix,Derivatives
2021-05-21,3721798230.41,337851313.75,1762060475.02,201821.58,Synthetix,Derivatives
2021-05-22,3745440622.34,561758184.09,1785940091.31,115452.35,Synthetix,Derivatives
2021-05-23,3439926604.2,360994890.55,1376343177.31,468223.72,Synthetix,Derivatives
2021-05-24,2739927118.66,287193700.41,1589022349.04,85380.67,Synthetix,Derivatives
2021-05-25,3199115354.82,221918506.54,1629841406.77,106773.71,Synthetix,Derivatives
2021-05-26,3130949759.07,170523551.79,1671579283.02,109861.47,Synthetix,Derivatives
2021-05-27,3331617314.96,148443536.23,1579372840.19,24962.88,Synthetix,Derivatives
2021-05-28,3073008776.56,104868359.03,1373113248.27,99905.65,Synthetix,Derivatives
2021-05-29,2756486739.95,124316730.2,1285590815.42,6161.33,Synthetix,Derivatives
2021-05-30,2525276697.13,89289867.88,1396769468.56,51606.67,Synthetix,Derivatives
2021-05-31,2710588829.34,84246170.39,1538460776.19,19837.45,Synthetix,Derivatives
2021-06-01,3065312218.29,96549113.8,1500006639.17,76543.18,Synthetix,Derivatives
2021-06-02,2931815433.0,75107075.98,1988365975.83,261641.68,Synthetix,Derivatives
2021-06-03,2968219243.34,64433694.44,2106022441.07,157311.26,Synthetix,Derivatives
2021-06-04,3105773463.97,90091630.08,1896559855.23,71011.69,Synthetix,Derivatives
2021-06-05,2816088445.59,88314833.87,1896559855.23,18893.31,Synthetix,Derivatives
2021-06-06,2679440686.4,64051254.92,1866862225.12,69755.34,Synthetix,Derivatives
2021-06-07,2742323799.53,46320542.37,1902675131.3,49177.28,Synthetix,Derivatives
2021-06-08,2488003994.81,59738222.53,1687571561.17,355961.4,Synthetix,Derivatives
2021-06-09,2416963685.52,97215713.76,1665687309.61,94897.96,Synthetix,Derivatives
2021-06-10,2513377092.73,75387217.23,1572604808.27,125036.54,Synthetix,Derivatives
2021-06-11,2289198316.74,62878817.81,1458035316.36,201052.28,Synthetix,Derivatives
2021-06-12,1994010387.34,250636078.3,1382304190.63,48007.21,Synthetix,Derivatives
2021-06-13,1955934812.03,85654689.22,1382304190.63,37914.39,Synthetix,Derivatives
2021-06-14,2112923523.17,66439220.71,1488135649.46,57711.76,Synthetix,Derivatives
2021-06-15,2307408354.89,101421169.1,1547716777.52,59333.1,Synthetix,Derivatives
2021-06-16,2252961926.7,87752145.85,1502082312.86,57807.81,Synthetix,Derivatives
2021-06-17,2071717631.66,62720407.31,1447934103.05,21774.35,Synthetix,Derivatives
2021-06-18,2081537214.56,47441387.47,1290404526.19,61893.67,Synthetix,Derivatives
2021-06-19,1922673591.11,58362405.79,1317826255.99,1880.76,Synthetix,Derivatives
2021-06-20,1873989528.67,39544417.6,1349266711.93,48663.92,Synthetix,Derivatives
2021-06-21,1959204288.01,57009882.72,1349266711.93,112983.48,Synthetix,Derivatives
2021-06-22,1531425228.4,79177821.21,1077117989.61,366588.96,Synthetix,Derivatives
2021-06-23,1456267847.61,92990113.94,1157304576.52,379620.52,Synthetix,Derivatives
2021-06-24,1532180097.59,54976357.77,1157304576.52,55190.09,Synthetix,Derivatives
2021-06-25,1521523554.12,51410153.73,932057248.37,86335.29,Synthetix,Derivatives
2021-06-26,1365350270.65,59019729.31,927228609.11,210969.27,Synthetix,Derivatives
2021-06-27,1363511459.05,41717427.68,992522641.02,69389.18,Synthetix,Derivatives
2021-06-28,1466533841.61,38718255.8,1102519375.41,270929.33,Synthetix,Derivatives
2021-06-29,1629402872.57,60255413.37,1188621783.22,164215.54,Synthetix,Derivatives
2021-06-30,1663194409.02,59704030.8,1248965433.32,277704.48,Synthetix,Derivatives
2021-07-01,1690524046.28,50985115.14,1137320615.61,274697.71,Synthetix,Derivatives
2021-07-02,1589668968.49,39668251.65,1142358964.59,269784.31,Synthetix,Derivatives
2021-07-03,1592912654.22,27509972.53,1201793763.72,200902.49,Synthetix,Derivatives
2021-07-04,1681757265.28,40270559.32,1359620612.15,5106.2,Synthetix,Derivatives
2021-07-05,1976853304.41,114250980.3,1558673537.93,122356.16,Synthetix,Derivatives
2021-07-06,2475415313.96,484106073.87,1660480586.13,322506.1,Synthetix,Derivatives
2021-07-07,2610587877.94,485039030.06,1678331495.01,18831.52,Synthetix,Derivatives
2021-07-08,2478077893.21,173875334.87,1442790288.84,556111.79,Synthetix,Derivatives
2021-07-09,2230201212.86,126000760.53,1671836129.03,461693.57,Synthetix,Derivatives
2021-07-10,2679056187.55,370675741.02,1603025237.99,10303.74,Synthetix,Derivatives
2021-07-11,2572729124.5,155323688.21,1749844329.5,221449.2,Synthetix,Derivatives
2021-07-12,2870503020.21,261558028.88,1710176385.89,36631.77,Synthetix,Derivatives
2021-07-13,2811167551.43,311816397.82,1710176385.89,219552.03,Synthetix,Derivatives
2021-07-14,2526502259.88,212841774.66,1699644413.34,6860.65,Synthetix,Derivatives
2021-07-15,2415172923.48,202480316.25,1515914111.64,17730.95,Synthetix,Derivatives
2021-07-16,2187688855.61,153219711.8,1430730296.98,134794.61,Synthetix,Derivatives
2021-07-17,2053192952.32,119413083.49,1417680591.02,237493.26,Synthetix,Derivatives
2021-07-18,2038093839.96,71400476.94,1421963759.39,12526.63,Synthetix,Derivatives
2021-07-19,2074366381.85,69723504.47,1331654520.44,192894.04,Synthetix,Derivatives
2021-07-20,1910619892.02,75683091.36,1254212093.92,137152.93,Synthetix,Derivatives
2021-07-21,1761136968.69,78264815.37,1422485707.47,299343.3,Synthetix,Derivatives
2021-07-22,1945134972.86,163456099.43,1452042146.27,254044.23,Synthetix,Derivatives
2021-07-23,1971084238.35,108869427.89,1434652934.38,209732.38,Synthetix,Derivatives
2021-07-24,2015338891.57,96996637.64,1427045429.09,141666.13,Synthetix,Derivatives
2021-07-25,1978147998.91,92273035.0,1404669542.65,33580.16,Synthetix,Derivatives
