Date,FDV,Revenue,TVL,Volume,Protocol,Type
2021-04-30,6438274175.39,1086504.08,9008306531.32,206871993.48,Compound,Lending
2021-05-01,7432315227.87,1006731.48,8904776415.91,318373646.89,Compound,Lending
2021-05-02,8057137014.13,1064821.91,9093364554.58,427748105.87,Compound,Lending
2021-05-03,8106935726.0,1053870.39,9070434479.93,423132893.49,Compound,Lending
2021-05-04,8278949903.05,1210980.96,9613030519.48,430808480.4,Compound,Lending
2021-05-05,7372607825.91,1330530.19,9865487861.56,383324031.46,Compound,Lending
2021-05-06,7879833764.23,1319272.57,9841057673.21,252038248.53,Compound,Lending
2021-05-07,7388514150.09,1353576.84,10081896396.14,256640779.95,Compound,Lending
2021-05-08,7145473984.95,1409424.51,10164667287.49,227088686.28,Compound,Lending
2021-05-09,7826082163.19,1439004.52,10704317372.05,316970470.94,Compound,Lending
2021-05-10,7695842697.64,1399312.98,11179307949.86,217372959.68,Compound,Lending
2021-05-11,7797745607.46,1505703.96,11611114394.25,360321222.6,Compound,Lending
2021-05-12,8544502587.59,1437666.67,11414763686.03,546248094.31,Compound,Lending
2021-05-13,7440415124.37,1501590.95,11956367665.52,503109483.95,Compound,Lending
2021-05-14,7678911309.99,1582809.46,10860399215.62,518699434.06,Compound,Lending
2021-05-15,7777141588.31,1826505.16,9951035459.55,364584573.31,Compound,Lending
2021-05-16,6891328532.81,1807664.38,9915640300.79,407192965.23,Compound,Lending
2021-05-17,6872119826.66,1561482.98,9494429281.68,396319501.53,Compound,Lending
2021-05-18,7006082189.5,1397730.96,9703988771.16,408910024.91,Compound,Lending
2021-05-19,6679343289.15,1472615.37,7942669111.18,309893279.23,Compound,Lending
2021-05-20,4857501379.3,957923.19,8154708435.56,565539558.31,Compound,Lending
2021-05-21,5441023128.65,714694.19,7278024931.73,347131576.32,Compound,Lending
2021-05-22,4429337423.78,685623.54,7395738396.07,352961147.1,Compound,Lending
2021-05-23,3857509826.03,621888.95,6870356162.85,223082421.22,Compound,Lending
